name,symbol,logo,historicalFile,url
Anime Token,ANI,ANI.png,ANI.csv,/currencies/anime-token/
Oiler Network,OIL,OIL.png,OIL.csv,/currencies/oiler-network/
Electric Arena,EARENA,EARENA.png,EARENA.csv,/currencies/electric-arena/
OptionPanda,OPA,OPA.png,OPA.csv,/currencies/option-panda/
Monkey Token,MBY,MBY.png,MBY.csv,/currencies/monkey-token/
My Pet Social,MPS,MPS.png,MPS.csv,/currencies/my-pet-social/
SuperFuel,SFUEL,SFUEL.png,SFUEL.csv,/currencies/superfuel/
Fungie DAO,FNG,FNG.png,FNG.csv,/currencies/fungie-dao/
Goldcoin,GLC,GLC.png,GLC.csv,/currencies/goldcoin/
TendieSwap,TENDIE,TENDIE.png,TENDIE.csv,/currencies/tendieswap/
Mommy Doge Coin,MOMMYDOGE,MOMMYDOGE.png,MOMMYDOGE.csv,/currencies/mommy-doge-coin/
Newinu,NEWINU,NEWINU.png,NEWINU.csv,/currencies/newinu/
ClassZZ,CZZ,CZZ.png,CZZ.csv,/currencies/classzz/
SA,MIMO,MIMO.png,MIMO.csv,/currencies/mimosa/
Netflix tokenized stock FTX,NFLX,NFLX.png,NFLX.csv,/currencies/netflix-tokenized-stock-ftx/
 COIN,GOAT,GOAT.png,GOAT.csv,/currencies/goat-coin/
Hugo Finance,HUGO,HUGO.png,HUGO.csv,/currencies/hugo-finance/
Solberg,SLB,SLB.png,SLB.csv,/currencies/solberg/
Moonkafe Finance,KAFE,KAFE.png,KAFE.csv,/currencies/moonkafe-finance/
Dionpay,DION,DION.png,DION.csv,/currencies/dionpay/
WhaleRoom,WHL,WHL.png,WHL.csv,/currencies/whaleroom/
Polybius,PLBT,PLBT.png,PLBT.csv,/currencies/polybius/
AlgoVest,AVS,AVS.png,AVS.csv,/currencies/algovest/
FingerprintsDAO,PRINTS,PRINTS.png,PRINTS.csv,/currencies/fingerprintsdao/
Fomo App,PAPER,PAPER.png,PAPER.csv,/currencies/fomo-app/
Crypto Excellence,CE,CE.png,CE.csv,/currencies/crypto-excellence/
Robo Token,ROBO,ROBO.png,ROBO.csv,/currencies/robo-token/
BLE ASSET,STA,STA.png,STA.csv,/currencies/stable-asset/
 Coin,HAPY,HAPY.png,HAPY.csv,/currencies/hapy-coin/
Pantos,PAN,PAN.png,PAN.csv,/currencies/pantos/
AstroFarms Finance,LEO,LEO.png,LEO.csv,/currencies/astrofarms-finance/
,SOLBERRY,SOLBERRY.png,SOLBERRY.csv,/currencies/solberry/
BSB Token,BSBT,BSBT.png,BSBT.csv,/currencies/bsb-token/
,WHACKD,WHACKD.png,WHACKD.csv,/currencies/whackd/
,DOOR,DOOR.png,DOOR.csv,/currencies/door/
Nitroex,NTX,NTX.png,NTX.csv,/currencies/nitroex/
Ourglass,GLASS,GLASS.png,GLASS.csv,/currencies/ourglass/
Umbria Network,UMBR,UMBR.png,UMBR.csv,/currencies/umbria-network/
GoSwapp,GOFI,GOFI.png,GOFI.csv,/currencies/goswapp/
Vira-lata Finance,REAU,REAU.png,REAU.csv,/currencies/vira-lata-finance/
LemoChain,LEMO,LEMO.png,LEMO.csv,/currencies/lemochain/
Galaxy Wallet,GC,GC.png,GC.csv,/currencies/galaxy-wallet/
LimitSwap,LIMIT,LIMIT.png,LIMIT.csv,/currencies/limitswap/
,DAIN,DAIN.png,DAIN.csv,/currencies/dain/
MoonToken,MOONTOKEN,MOONTOKEN.png,MOONTOKEN.csv,/currencies/moon-token/
Mammon,MMON,MMON.png,MMON.csv,/currencies/mammon/
Ara Blocks,ARA,ARA.png,ARA.csv,/currencies/ara-blocks/
Simba Inu,SIM,SIM.png,SIM.csv,/currencies/simba-inu/
 Protocol,LOA,LOA.png,LOA.csv,/currencies/loa-protocol/
Bulldog Token,BDOG,BDOG.png,BDOG.csv,/currencies/bulldog-token/
Advanced Internet Blocks,AIB,AIB.png,AIB.csv,/currencies/advanced-internet-blocks/
KarenCoin,KAREN,KAREN.png,KAREN.csv,/currencies/karencoin/
YFBitcoin,YFBTC,YFBTC.png,YFBTC.csv,/currencies/yfbitcoin/
,R34P,R34P.png,R34P.csv,/currencies/r34p/
3x Short Bitcoin Cash Token,BCHBEAR,BCHBEAR.png,BCHBEAR.csv,/currencies/3x-short-bitcoin-cash-token/
Copycat Finance,COPYCAT,COPYCAT.png,COPYCAT.csv,/currencies/copycat-finance/
Bat True Share,BTS,BTS.png,BTS.csv,/currencies/bat-true-share/
BasketCoin,BSKT,BSKT.png,BSKT.csv,/currencies/basketcoin/
FEICHANG NIU,FCN,FCN.png,FCN.csv,/currencies/feichang-niu/
Emanate,EMT,EMT.png,EMT.csv,/currencies/emanate/
Oviex,OVI,OVI.png,OVI.csv,/currencies/oviex/
Moonbase,MBBASED,MBBASED.png,MBBASED.csv,/currencies/moonbase/
VeraOne,VRO,VRO.png,VRO.csv,/currencies/veraone/
Krypton Galaxy Coin,KGC,KGC.png,KGC.csv,/currencies/krypton-galaxy-coin/
CocktailBar,COC,COC.png,COC.csv,/currencies/cocktail-bar/
AmazonasCoin,AMZ,AMZ.png,AMZ.csv,/currencies/amazonascoin/
Mycro,MYO,MYO.png,MYO.csv,/currencies/mycro/
Tokenize Xchange,TKX,TKX.png,TKX.csv,/currencies/tokenize-xchange/
Chicken,KFC,KFC.png,KFC.csv,/currencies/chicken/
Trade.win,TWI,TWI.png,TWI.csv,/currencies/trade-win/
Tena [new],TENA,TENA.png,TENA.csv,/currencies/tena-new/
Cometh,MUST,MUST.png,MUST.csv,/currencies/cometh/
Milk Token,MILK,MILK.png,MILK.csv,/currencies/milk-token/
 Finance,ENV,ENV.png,ENV.csv,/currencies/env-finance/
zkTube Protocol,ZKT,ZKT.png,ZKT.csv,/currencies/zktube-protocol/
,CATO,CATO.png,CATO.csv,/currencies/cato/
Matic Aave Interest Bearing AAVE,MAAAVE,MAAAVE.png,MAAAVE.csv,/currencies/matic-aave-aave/
NVIDIA tokenized stock FTX,NVDA,NVDA.png,NVDA.csv,/currencies/nvidia-tokenized-stock-ftx/
Neeva Defi,NVA,NVA.png,NVA.csv,/currencies/neeva-defi/
BitSong,BTSG,BTSG.png,BTSG.csv,/currencies/bitsong/
CARBON,GEMS,GEMS.png,GEMS.csv,/currencies/carbon-token/
Renascent Finance,RENASCENT,RENASCENT.png,RENASCENT.csv,/currencies/renascent-finance/
POP,POP!,POP!.png,POP!.csv,/currencies/pop/
3X Short Cardano Token,ADABEAR,ADABEAR.png,ADABEAR.csv,/currencies/3x-short-cardano-token/
BIOKKOIN,BKKG,BKKG.png,BKKG.csv,/currencies/biokkoin/
VeriBlock,VBK,VBK.png,VBK.csv,/currencies/veriblock/
 Yield,JDI,JDI.png,JDI.csv,/currencies/jdi-yield/
CleanOcean,CLEANOCEAN,CLEANOCEAN.png,CLEANOCEAN.csv,/currencies/cleanocean/
pSwampy,PSWAMP,PSWAMP.png,PSWAMP.csv,/currencies/pswampy/
Tune.FM,JAM,JAM.png,JAM.csv,/currencies/tune-fm/
PeerEx,PERX,PERX.png,PERX.csv,/currencies/peerex/
Arctic Finance,AURORA,AURORA.png,AURORA.csv,/currencies/arctic-finance/
Pundi X[old],NPXS,NPXS.png,NPXS.csv,/currencies/pundi-x/
Apple tokenized stock Bittrex,AAPL,AAPL.png,AAPL.csv,/currencies/apple-tokenized-stock-bittrex/
Chintai,CHEX,CHEX.png,CHEX.csv,/currencies/chex-token/
ZenSports,SPORTS,SPORTS.png,SPORTS.csv,/currencies/zensports/
Algory Project,ALG,ALG.png,ALG.csv,/currencies/algory-project/
FarmHero,HONOR,HONOR.png,HONOR.csv,/currencies/farm-hero/
CashBackPro,CBP,CBP.png,CBP.csv,/currencies/cashbackpro/
ThingsOperatingSystem,TOS,TOS.png,TOS.csv,/currencies/thingsoperatingsystem/
,MORK,MORK.png,MORK.csv,/currencies/mork/
Ramifi Protocol,RAM,RAM.png,RAM.csv,/currencies/ramifi-protocol/
Social Rocket,ROCKS,ROCKS.png,ROCKS.csv,/currencies/social-rocket/
3X Short Chainlink Token,LINKBEAR,LINKBEAR.png,LINKBEAR.csv,/currencies/3x-short-chainlink-token/
Libonomy,LBY,LBY.png,LBY.csv,/currencies/libonomy/
United,UTED,UTED.png,UTED.csv,/currencies/united/
3X Short TRX Token,TRXBEAR,TRXBEAR.png,TRXBEAR.csv,/currencies/3x-short-trx-token/
COIN,ISAL,ISAL.png,ISAL.csv,/currencies/isalcoin/
Bulk,BULK,BULK.png,BULK.csv,/currencies/bulk/
snglsDAO,SGT,SGT.png,SGT.csv,/currencies/snglsdao/
Twitter tokenized stock FTX,TWTR,TWTR.png,TWTR.csv,/currencies/twitter-tokenized-stock-ftx/
Brother Music Platform,BMP,BMP.png,BMP.csv,/currencies/brother-music-platform/
GrafSound,GSMT,GSMT.png,GSMT.csv,/currencies/grafsound/
SafePanda,SPND,SPND.png,SPND.csv,/currencies/safepanda/
YDragon,YDR,YDR.png,YDR.csv,/currencies/ydragon/
50x.com,50X,50X.png,50X.csv,/currencies/50x-com/
UniCandy,UCD,UCD.png,UCD.csv,/currencies/unicandy/
Flourish Coin,FLRS,FLRS.png,FLRS.csv,/currencies/flourish-coin/
,CARAT,CARAT.png,CARAT.csv,/currencies/carat/
Polyroll,ROLL,ROLL.png,ROLL.csv,/currencies/polyroll/
 finance,HOGL,HOGL.png,HOGL.csv,/currencies/hogl-finance/
Safe Energy,ENERGYX,ENERGYX.png,ENERGYX.csv,/currencies/safe-energy/
Ulgen Hash Power,UHP,UHP.png,UHP.csv,/currencies/ulgen-hash-power/
Divine DAO,DIVINE,DIVINE.png,DIVINE.csv,/currencies/divine-dao/
,EQO,EQO.png,EQO.csv,/currencies/eqo/
ESR Coin,ESRC,ESRC.png,ESRC.csv,/currencies/esr-coin/
Prophecy,PRY,PRY.png,PRY.csv,/currencies/prophecy/
BenePit Protocol,BNP,BNP.png,BNP.csv,/currencies/benepit-protocol/
The LoveChain,LOV,LOV.png,LOV.csv,/currencies/the-lovechain/
April,APRIL,APRIL.png,APRIL.csv,/currencies/april/
Woofy,WOOFY,WOOFY.png,WOOFY.csv,/currencies/woofy/
Art Blocks Curated Full Set,ABC123,ABC123.png,ABC123.csv,/currencies/art-blocks-curated-full-set/
ViceToken,VICEX,VICEX.png,VICEX.csv,/currencies/vicetoken/
Oracle Top 5 Tokens Index,ORCL5,ORCL5.png,ORCL5.csv,/currencies/oracle-top-5/
Polly Finance,POLLY,POLLY.png,POLLY.csv,/currencies/polly-finance/
XFai,XFIT,XFIT.png,XFIT.csv,/currencies/xfai/
PieDAO Balanced Crypto Pie,BCP,BCP.png,BCP.csv,/currencies/piedao-balanced-crypto-pie/
Teslafan,TESLF,TESLF.png,TESLF.csv,/currencies/teslafan/
DEONEX COIN,DON,DON.png,DON.csv,/currencies/deonex-coin/
Interest Bearing ETH,ibETH,ibETH.png,ibETH.csv,/currencies/ibeth/
BiTToken,BITT,BITT.png,BITT.csv,/currencies/bittoken/
PhoenxiDefi Finance,PNIXS,PNIXS.png,PNIXS.csv,/currencies/phoenxidefi-finance/
oBTC,OBTC,OBTC.png,OBTC.csv,/currencies/obtc/
AurusGOLD,AWG,AWG.png,AWG.csv,/currencies/aurusgold/
IOU,IOUX,IOUX.png,IOUX.csv,/currencies/iou/
Eco Value Coin,EVC,EVC.png,EVC.csv,/currencies/eco-value-coin/
M,ODE,ODE.png,ODE.csv,/currencies/odem/
Bankroll Vault,VLT,VLT.png,VLT.csv,/currencies/bankroll-vault/
Crystl Finance,CRYSTL,CRYSTL.png,CRYSTL.csv,/currencies/polycrystal-finance/
Uniform Fiscal Object,UFO,UFO.png,UFO.csv,/currencies/uniform-fiscal-object/
PremiumBlock,PRB,PRB.png,PRB.csv,/currencies/premiumblock/
Ecoreal Estate,ECOREAL,ECOREAL.png,ECOREAL.csv,/currencies/ecoreal-estate/
Around Network,ART,ART.png,ART.csv,/currencies/around-network/
Papp Mobile,PAPP,PAPP.png,PAPP.csv,/currencies/papp-mobile/
BitCherry,BCHC,BCHC.png,BCHC.csv,/currencies/bitcherry/
,SAFESUN,SAFESUN.png,SAFESUN.csv,/currencies/safesun-crypto/
,GMX,GMX.png,GMX.csv,/currencies/gmx/
 Invest,B21,B21.png,B21.csv,/currencies/b21-invest/
SaluS,SLS,SLS.png,SLS.csv,/currencies/salus/
YSL.IO,SYSL,SYSL.png,SYSL.csv,/currencies/ysl-sysl/
 RUNE - Rune.Game,ZOD,ZOD.png,ZOD.csv,/currencies/zod-rune---rune-game/
Prepayway,InBit,InBit.png,InBit.csv,/currencies/prepayway/
Polkainsure Finance,PIS,PIS.png,PIS.csv,/currencies/polkainsure-finance/
Jackpot,777,777.png,777.csv,/currencies/jackpot/
InvictusCapital.com Token,ICAP,ICAP.png,ICAP.csv,/currencies/invictuscapital-com-token/
PlayChip,PLA,PLA.png,PLA.csv,/currencies/playchip/
ButterSwap,BUTTER,BUTTER.png,BUTTER.csv,/currencies/butterswap/
Rare,RARE,RARE.png,RARE.csv,/currencies/rare/
 Token,NFTL,NFTL.png,NFTL.csv,/currencies/nftl-token/
Matic Aave Interest Bearing USDT,MAUSDT,MAUSDT.png,MAUSDT.csv,/currencies/matic-aave-usdt/
Mooni DeFi,MOONI,MOONI.png,MOONI.csv,/currencies/mooni-defi/
Flits,FLS,FLS.png,FLS.csv,/currencies/flits/
3x Short Bitcoin SV Token,BSVBEAR,BSVBEAR.png,BSVBEAR.csv,/currencies/3x-short-bitcoin-sv-token/
Pofid Dao,PFID,PFID.png,PFID.csv,/currencies/pofid-dao/
Lumi Credits,LUMI,LUMI.png,LUMI.csv,/currencies/lumi-credits/
SMART,PAD,PAD.png,PAD.csv,/currencies/smartpad/
Jewel,JWL,JWL.png,JWL.csv,/currencies/jewel/
Utopia Genesis Foundation,UOP,UOP.png,UOP.csv,/currencies/utopia-genesis-foundation/
,808TA,808TA.png,808TA.csv,/currencies/808ta/
Bakery Tools,TBAKE,TBAKE.png,TBAKE.csv,/currencies/bakery-tools/
Pastel,PSL,PSL.png,PSL.csv,/currencies/pastel/
CAGE,C4G3,C4G3.png,C4G3.csv,/currencies/cage/
qiibee,QBX,QBX.png,QBX.csv,/currencies/qiibee/
PEACOCKCOIN (BSC),PEKC,PEKC.png,PEKC.csv,/currencies/peacockcoin/
Lonelyfans,LOF,LOF.png,LOF.csv,/currencies/lonelyfans/
Eclipse,ECP,ECP.png,ECP.csv,/currencies/eclipse-ecp/
 Trading,ARTX,ARTX.png,ARTX.csv,/currencies/artx-trading/
Asia Reserve Currency Coin,ARCC,ARCC.png,ARCC.csv,/currencies/asia-reserve-currency-coin/
French Digital Reserve,FDR,FDR.png,FDR.csv,/currencies/french-digital-reserve/
SheBollETH Commerce,SBECOM,SBECOM.png,SBECOM.csv,/currencies/shebolleth-commerce/
Candela Coin,CLA,CLA.png,CLA.csv,/currencies/candelacoin/
Future Of Finance Fund,FFF,FFF.png,FFF.csv,/currencies/future-of-finance-fund/
Bolt Dollar,BTD,BTD.png,BTD.csv,/currencies/bat-true-dollar/
Mango Finance,MANGO,MANGO.png,MANGO.csv,/currencies/mango-finance/
Decurian,ECU,ECU.png,ECU.csv,/currencies/decurian/
Nio tokenized stock FTX,NIO,NIO.png,NIO.csv,/currencies/nio-tokenized-stock-ftx/
.Store,DDS,DDS.png,DDS.csv,/currencies/dds-store/
IQONIQ FanEcoSystem,IQQ,IQQ.png,IQQ.csv,/currencies/iqoniq-fanecosystem/
 Token,FANG,FANG.png,FANG.csv,/currencies/fang-token/
MONNOS,MNS,MNS.png,MNS.csv,/currencies/monnos/
 Token,ENERGY,ENERGY.png,ENERGY.csv,/currencies/energy-token/
Hyper Deflate,HDFL,HDFL.png,HDFL.csv,/currencies/hyper-deflate/
,LEVELG,LEVELG.png,LEVELG.csv,/currencies/levelg/
SoMee Advertising Token,SAT,SAT.png,SAT.csv,/currencies/somee-advertising-token/
Ecoin,ECOIN,ECOIN.png,ECOIN.csv,/currencies/ecoin-2/
DeFinity,DEFX,DEFX.png,DEFX.csv,/currencies/definity/
Black Diamond,DIAMONDS,DIAMONDS.png,DIAMONDS.csv,/currencies/black-diamond/
Butter TOken,BUTTER,BUTTER.png,BUTTER.csv,/currencies/butter-token/
WenMoon,WENMOON,WENMOON.png,WENMOON.csv,/currencies/wenmoon/
Crypto Village Accelerator,CVAG,CVAG.png,CVAG.csv,/currencies/new-crypto-village-accelerator/
MDsquare,TMED,TMED.png,TMED.csv,/currencies/mdsquare/
Melo Token,MELO,MELO.png,MELO.csv,/currencies/melo-token/
Reverse Climate Change,RVRS,RVRS.png,RVRS.csv,/currencies/reverse-climate-change/
 Token,INU,INU.png,INU.csv,/currencies/inu-token/
Canary,CNR,CNR.png,CNR.csv,/currencies/canary/
The Pablo Token,PABLO,PABLO.png,PABLO.csv,/currencies/the-pablo-token/
TranslateMe Network Token,TMN,TMN.png,TMN.csv,/currencies/translateme-network-token/
Gric Coin,GC,GC.png,GC.csv,/currencies/gric-coin/
Converter.Finance,CON,CON.png,CON.csv,/currencies/converter-finance/
Lykke,LKK,LKK.png,LKK.csv,/currencies/lykke/
Military Finance,MIL,MIL.png,MIL.csv,/currencies/military-finance/
NFracTion,NFTA,NFTA.png,NFTA.csv,/currencies/nfraction/
oken.io,XPT,XPT.png,XPT.csv,/currencies/xptoken-io/
SeaChain,SEACHAIN,SEACHAIN.png,SEACHAIN.csv,/currencies/seachain/
GoldFarm,GOLD,GOLD.png,GOLD.csv,/currencies/goldfarm/
TheFutbolCoin,TFC,TFC.png,TFC.csv,/currencies/thefutbolcoin/
.CASH,OFI,OFI.png,OFI.csv,/currencies/ofi-cash/
SaturnV Gold v2,SATVGv2,SATVGv2.png,SATVGv2.csv,/currencies/saturnv-gold/
HyperGraph,HGT,HGT.png,HGT.csv,/currencies/hypergraph/
Alkemi Network DAO Token,ALK,ALK.png,ALK.csv,/currencies/alkemi-network-dao-token/
Hepa Finance,HEPA,HEPA.png,HEPA.csv,/currencies/hepa-finance/
The Lab Finance,LABO,LABO.png,LABO.csv,/currencies/the-lab-finance/
Future,FTR,FTR.png,FTR.csv,/currencies/future/
,HOGT,HOGT.png,HOGT.csv,/currencies/hogt/
Polkatrain,POLT,POLT.png,POLT.csv,/currencies/polkatrain/
Fashion Coin,FSHN,FSHN.png,FSHN.csv,/currencies/fashion-coin/
Blocktyme,BTYM,BTYM.png,BTYM.csv,/currencies/blocktyme/
Silvertoken,SLVT,SLVT.png,SLVT.csv,/currencies/silvertoken/
Big Bang Game Coin,BBGC,BBGC.png,BBGC.csv,/currencies/big-bang-game-coin/
 RUNE - Rune.Game,TIR,TIR.png,TIR.csv,/currencies/tir-rune---rune-game/
,AK12,AK12.png,AK12.csv,/currencies/ak12/
Ideanet Token,INET,INET.png,INET.csv,/currencies/ideanet-token/
Draken,DRK,DRK.png,DRK.csv,/currencies/draken/
Emrals,EMRALS,EMRALS.png,EMRALS.csv,/currencies/emrals/
SafeGem.Finance,GEMS,GEMS.png,GEMS.csv,/currencies/safegem-finance/
Vodi X,VDX,VDX.png,VDX.csv,/currencies/vodi-x/
,VNDC,VNDC.png,VNDC.csv,/currencies/vndc/
SAFE Community Token,SAFECOM,SAFECOM.png,SAFECOM.csv,/currencies/safe-community-token/
.finance,GOGO,GOGO.png,GOGO.csv,/currencies/gogo-finance/
Polystarter.net,POLR,POLR.png,POLR.csv,/currencies/polystarter-net/
Tokenplay,TOP,TOP.png,TOP.csv,/currencies/tokenplay/
E-leven,ELV,ELV.png,ELV.csv,/currencies/e-leven/
,BAEPAY,BAEPAY.png,BAEPAY.csv,/currencies/baepay/
Whirl Finance,WHIRL,WHIRL.png,WHIRL.csv,/currencies/whirl-finance/
Arbucks,BUCK,BUCK.png,BUCK.csv,/currencies/arbucks/
SoMee.Social,SOMEE,SOMEE.png,SOMEE.csv,/currencies/somee-social/
Dragon X,DAX,DAX.png,DAX.csv,/currencies/dragon-x/
LedgerScore,LED,LED.png,LED.csv,/currencies/ledgerscore/
The ,HUSL,HUSL.png,HUSL.csv,/currencies/the-husl/
LinkCoin Token,LKN,LKN.png,LKN.csv,/currencies/linkcoin-token/
BlackBerry tokenized stock FTX,BB,BB.png,BB.csv,/currencies/blackberry-tokenized-stock-ftx/
QChi Chain,QHC,QHC.png,QHC.csv,/currencies/qchi-chain/
ThoreCoin,THR,THR.png,THR.csv,/currencies/thorecoin/
EthicHub,ETHIX,ETHIX.png,ETHIX.csv,/currencies/ethichub/
Wrapped Statera,WSTA,WSTA.png,WSTA.csv,/currencies/wrapped-statera/
Mercury,MER,MER.png,MER.csv,/currencies/mercury/
 TOKEN,AIDUS,AIDUS.png,AIDUS.csv,/currencies/aidus-token/
,MEX,MEX.png,MEX.csv,/currencies/mex/
Airbnb tokenized stock FTX,ABNB,ABNB.png,ABNB.csv,/currencies/airbnb-tokenized-stock-ftx/
 wallet,FNK,FNK.png,FNK.csv,/currencies/fnk-wallet/
Ixinium,XXA,XXA.png,XXA.csv,/currencies/ixinium/
Stacker Ventures,STACK,STACK.png,STACK.csv,/currencies/stacker-ventures/
Mega Lottery Services Global,MLR,MLR.png,MLR.csv,/currencies/mega-lottery-services-global/
BIG,FOOT,FOOT.png,FOOT.csv,/currencies/bigfoot/
CarbonEco,C0,C0.png,C0.csv,/currencies/carboneco/
MocktailSwap,MOK,MOK.png,MOK.csv,/currencies/mocktailswap/
CyberTime Finance Token,CTF,CTF.png,CTF.csv,/currencies/cybertime-finance-token/
,FME,FME.png,FME.csv,/currencies/fme/
Dipper Network,DIP,DIP.png,DIP.csv,/currencies/dipper-network/
Promise,PROMISE,PROMISE.png,PROMISE.csv,/currencies/promise/
Trade Butler Bot,TBB,TBB.png,TBB.csv,/currencies/trade-butler-bot/
Sewer Rat Social Club  Token,CHIZ,CHIZ.png,CHIZ.csv,/currencies/sewer-rat-social-club-chiz-token/
Apple Finance,APLP,APLP.png,APLP.csv,/currencies/apple-finance/
AlloHash,ALH,ALH.png,ALH.csv,/currencies/allohash/
 RUNE - Rune.Game,EL,EL.png,EL.csv,/currencies/el-rune---rune-game/
FarmHero,HERO,HERO.png,HERO.csv,/currencies/farmhero/
Marshmallowdefi,MASH,MASH.png,MASH.csv,/currencies/marshmallowdefi/
Communifty,CNFT,CNFT.png,CNFT.csv,/currencies/communifty/
Adventure Token,TWA,TWA.png,TWA.csv,/currencies/adventure-token/
Eska,ESK,ESK.png,ESK.csv,/currencies/eska/
Network,GSE,GSE.png,GSE.csv,/currencies/gsenetwork/
Astronaut (Polygon),pNAUT,pNAUT.png,pNAUT.csv,/currencies/astronaut-polygon/
Bird Finance,BIRD,BIRD.png,BIRD.csv,/currencies/bird-finance/
Prostarter,PROT,PROT.png,PROT.csv,/currencies/prostarter/
Xbullion,GOLD,GOLD.png,GOLD.csv,/currencies/xbullion/
Etheroll,DICE,DICE.png,DICE.csv,/currencies/etheroll/
MoneydefiSwap,MSD,MSD.png,MSD.csv,/currencies/moneydefiswap/
Warrior Token,WAR,WAR.png,WAR.csv,/currencies/warrior-token-spartan-casino/
Silverway,SLV,SLV.png,SLV.csv,/currencies/silverway/
Ape In,APEIN,APEIN.png,APEIN.csv,/currencies/ape-in/
yBEARSwap,SBEAR,SBEAR.png,SBEAR.csv,/currencies/ybearswap/
Bestay,BSY,BSY.png,BSY.csv,/currencies/bestay/
happy birthday coin,HBDC,HBDC.png,HBDC.csv,/currencies/happy-birthday-coin/
HotDoge,HOTDOGE,HOTDOGE.png,HOTDOGE.csv,/currencies/hotdoge/
tEXO,TEXO,TEXO.png,TEXO.csv,/currencies/texo/
Totem Finance,TOTEM,TOTEM.png,TOTEM.csv,/currencies/totem-finance/
PocMon-Old,PMON,PMON.png,PMON.csv,/currencies/pocmon/
Bingus Network,BINGUS,BINGUS.png,BINGUS.csv,/currencies/bingus-network/
Arbys Token,ARBYS,ARBYS.png,ARBYS.csv,/currencies/arbee-info/
Digex,DIGEX,DIGEX.png,DIGEX.csv,/currencies/digex/
IterationSyndicate,ITS,ITS.png,ITS.csv,/currencies/iterationsyndicate/
Marscoin,MARS,MARS.png,MARS.csv,/currencies/marscoin/
PolyDragon,DGOLD,DGOLD.png,DGOLD.csv,/currencies/polydragon/
Puriever,PURE,PURE.png,PURE.csv,/currencies/puriever/
Litecash,CASH,CASH.png,CASH.csv,/currencies/litecash/
Stopelon,STOPELON,STOPELON.png,STOPELON.csv,/currencies/stopelon/
MicroSHIBA,MICROSHIB,MICROSHIB.png,MICROSHIB.csv,/currencies/microshiba/
Triall,TRL,TRL.png,TRL.csv,/currencies/triall/
Square tokenized stock FTX,SQ,SQ.png,SQ.csv,/currencies/square-tokenized-stock-ftx/
Pube finance,PUBE,PUBE.png,PUBE.csv,/currencies/pube-finance/
Schilling-Coin,SCH,SCH.png,SCH.csv,/currencies/schilling-coin/
KingXChain,KXC,KXC.png,KXC.csv,/currencies/kingxchain/
Limestone Network,LIMEX,LIMEX.png,LIMEX.csv,/currencies/limestone-network/
Globalvillage Ecosystem,GVE,GVE.png,GVE.csv,/currencies/globalvillage-ecosystem/
Fedora Gold,FED,FED.png,FED.csv,/currencies/fedora-gold/
Cenfura Token,XCF,XCF.png,XCF.csv,/currencies/cenfura-token/
Zabu Finance,ZABU,ZABU.png,ZABU.csv,/currencies/zabu-finance/
Zoom Protocol,ZOM,ZOM.png,ZOM.csv,/currencies/zoom-protocol/
IDall,IDALL,IDALL.png,IDALL.csv,/currencies/idall/
Skillchain,SKI,SKI.png,SKI.csv,/currencies/skillchain/
LaikaProtocol,LAIKA,LAIKA.png,LAIKA.csv,/currencies/laikaprotocol/
Lunes,LUNES,LUNES.png,LUNES.csv,/currencies/lunes/
KingMoney,KIM,KIM.png,KIM.csv,/currencies/kingmoney/
,DAO1,DAO1.png,DAO1.csv,/currencies/dao1/
Sphere,SPHR,SPHR.png,SPHR.csv,/currencies/sphere/
Matic Aave Interest Bearing YFI,MAYFI,MAYFI.png,MAYFI.csv,/currencies/matic-aave-yfi/
Yuang Coin,YUANG,YUANG.png,YUANG.csv,/currencies/yuang-coin/
Lemur Finance,LEM,LEM.png,LEM.csv,/currencies/lemur-finance/
KLend,KLT,KLT.png,KLT.csv,/currencies/klend/
Reflector.Finance,RFCTR,RFCTR.png,RFCTR.csv,/currencies/reflector-finance/
BabyBoo,BABYBOO,BABYBOO.png,BABYBOO.csv,/currencies/babyboo/
Aquarius Protocol,AQU,AQU.png,AQU.csv,/currencies/aquarius-protocol/
Sentiment Token,SENT,SENT.png,SENT.csv,/currencies/sentiment-token/
Tratok,TRAT,TRAT.png,TRAT.csv,/currencies/tratok/
 FOUNDATION,JSB,JSB.png,JSB.csv,/currencies/jsb-foundation/
Bogecoin,BOGE,BOGE.png,BOGE.csv,/currencies/bogecoin/
Uniswap Finance,UNFI,UNFI.png,UNFI.csv,/currencies/uniswap-finance/
 RUNE - Rune.Game,NEF,NEF.png,NEF.csv,/currencies/nef-rune---rune-game/
SafePizza,PIZZA,PIZZA.png,PIZZA.csv,/currencies/safepizza/
Game1Network,GAME1,GAME1.png,GAME1.csv,/currencies/game1network/
,CSPC,CSPC.png,CSPC.csv,/currencies/cspc/
Black Phoenix,BPX,BPX.png,BPX.csv,/currencies/black-phoenix/
The Employment Commons Work Token,WORK,WORK.png,WORK.csv,/currencies/the-employment-commons-work-token/
Blue Eyes White Doge,BDOGE,BDOGE.png,BDOGE.csv,/currencies/blue-eyes-white-doge/
Pink Panther,PINK,PINK.png,PINK.csv,/currencies/pink-panther/
SWAP,MOCHI,MOCHI.png,MOCHI.csv,/currencies/mochiswap/
Cheems,CHEEMS,CHEEMS.png,CHEEMS.csv,/currencies/cheems/
AquaFi,AQUA,AQUA.png,AQUA.csv,/currencies/aquafi/
